text	label
man city be foolish for lose de jong . however much of a thug he be , he ' s a good player than milner and barry	0
love an on field argument with user fuck off you cunt you fuck off nice header nice kick	0
as long as we have memory , yesterday remain . as long as we have hope , tomorrow awaits . as long as we have friendship , it ' s never a waste ``	0
woo ! so excited ! first day of school !	0
i say i be go to be productive today , right ? pfft , do not happen yet	0
i have get to get my money back this time : money bag : : maple leaf : : ok hand :	0
time to get excite for hydraulics ! yeah buddy !	0
people protest in favour of `` men ' s affair `` in front of parliament - yes , the poor plight of the middle class white man .	1
i love that im wide awake with him sound asleep next to me wish i could sleep	1
user i do not know where to find any asian in champaign .	0
get ta love work till 5 be on a 15 hour shift	1
hey , hi . i be here to look pretty and insult your intelligence . [ insert something insult to your intelligence and hairflip here ]	0
good job student finance be on top of thing as per didn t want money anyway not guna get mw down	1
user maybe the pirate will pick him up ?	0
maryland absolutely , positively do the right thing not honor james franklin ' s `` head coach in wait `` status .	0
`` user : this peom `` if `` that neves want us to write a constructive response about make no sense . be this a joke `` ikr ? !	0
someone who speak of something that complete opposite of what he mean , . correct me if i be wrong again .	0
it seem too early for this to be call an instant classic but gophs / unlv be all that .	0
wow , i can be really mature sometimes sometimes , i like to take my emotionally immaturity out on twitter because this be america !	0
yeah 3 homework assignment on the first day , that ' s whats up wink 	0
user plus it have a great new inspector !	0
“ user : `` a self - checkout attendant have be notify to assist you . `` ” user	0
user : only take you 14 min to decide ? i can only hope you give the dnc equal time .	0
my girl , you can even get a large & cheese lol rt user dreams2realit lmfao what ' s good * grab purse * leh ' go	0
user i know i ' d heard that name somewhere !	0
user yeah , but beckett be the kind of guy that just make you want to root for him .	0
how u brag about tru jean and big screen tv and yo rent only 1.87 i be ball too	0
i hate to bring my cell phone with me when i go to the bathroom .	0
it seem the only time i can stay awake now it ' s at 4:30 in the morning . no need to sleep anymore . do not worry . i be fine . fml	1
favorite thing : when darth baby will not stop scream long enough to eat . . be it wednesday yet ? !	1
user twitter be not your personal diary , you should be a little more vague . when be you come to me	0
user stop bitching if you wasn ' t a dick you would still be with the 1 st team	0
phootshoot wid my baby deviya kiss : heart suit :	0
i love how all your tweet and instas be so original people pleaser : thumb down :	0
user so do you sparkle in the sunlight be a `` vampire `` and all ? 	0
i feel so much good and my voice be semi - normal .	0
brain say he will not be make anymore transfer sad excite	0
sydney billionaire james packer keep gloat about how much he ' s make out of crown . city of melb should double his rate bill to money .	0
if my mom wasnt my mom i think i would snuff the shit outta her . - -	0
watch the cuddleys user baby tv thats how we roll !	0
“ user : all bwfc fan should support arsenal for the simple reason that they be title contender ” user	0
people protest in favour of `` men ' s affair `` in front of parliament - yes , the poor plight of the middle class white man .	1
user so nice of moron to come to your twitter account and spread their ignorant shit all over it , yeah ?	1
another morning like this . fun	0
and now the time be more than 4pm . so i should get ready . bubbye .	0
i love hear the shot from the shoot range all day ahha lie tell on twitter	0
even more breaking shock news : chelsea and barcelona have agree on a money fee for lionel messi ! more to follow ! itk agent ``	0
8 th grade orientation tonight always fun	0
user good ! i will give detail later	0
i do not know what to do with my life besides get high and make music	0
my tech class have 13 people in it . 10 of them be freshman . excitement	1
i have get twenty minute to walk up a flight of stair . i sure hope i make it to my next class .	0
thanks man ! user user user user user user user user user user	0
yay avicii u haz a new song 3 omg i can not wait for it to be remixed ! vocal add ! speed up ! slow down ! backwards ! poloed !	0
dear teva , thank you for wake me up every few hour by howl . your just try to be mother nature alarm clock .	1
another morning like this . fun	0
i really admire your maturity .	0
school be go by fast until all you fuck niggas go back .	0
user well do for understand kayla ! your a dickhead happy 	0
yay , i be so happy it ' s tuesday : unamused face :	0
i be go for 3 day and my cat do not even notice .	0
wan na know how i know your gay ? because when the truth get out about you it get you hot . oops my bad yall know dam well idgaf	0
love the political advice on twitter . get inform	0
user what up boo ?	0
that shit she just tell me make me mad for some reason . i shouldnt have ask	0
