text	label
so , your say an eyewitness would mean nothing . yeah right .	0
mormon believe that satan be the brother of jesus .	0
college . they be normally study for two year between the age of 16 and 18 before go to uni .	0
if you have bother to spend more than two second actually look up what happen , you would have see that joe horn be clear of all wrong doings by a grand jury , not on the ground of the new castle doctrine of texas , but the already exist law that permit the use of deadly force for prevent property crime . these law be on the book for year before texas officially adopt the nra endorse castle doctrine . and even so , what be you complain about ? would you rather joe horn be the one kill and the criminal alive today ?	1
and you have just describe `` creation science . `` no application of the scientific method . no testing . the conclusion be know before the judicious quoting of scientific authority have even begin . i notice that you use one of those quote of a scientific authority below . you show that you be what you decry .	1
maybe they just drink too much coffee . and you probably work with more `` reefer head `` than you think .	1
what make you think i do not . yours be not the only religion on earth ! and i do not just jump to the concluision that your soul need concern , so do not jump to it with me .	1
so let me get this straight - you admit that you be wrong , and you want me to provide documentation to prove this admission correct ? how about we both simply agree that you be wrong and move on .	0
how tolerant . let talk about the spanish inquisition .	1
actually , after the fact calculation on either side be just noise . human do exist and i suspect that all statement of probability be incorrect . further , i do not think that coin flip be relevant and not even a very good analogy .	0
please define complexity . please define information . both definition should be relevant to biology .	0
because you have present no credible evidence to support the claim that private transaction be an establish and major source of firearm for criminal . if you can not prove it ' s broken , you do not have ground to call for fix it .	0
have you see who our current president be ?	1
so do you want to argue my point or do you want to argue me ? which of my bullits be wrong ? which of them be right ?	0
we do learn about selective hearing in health class .	1
so you think that , if murder be legal , there would still be the same number ? how about robbery , or rape ? there be plenty of those , the law can not be have any effect . in short , i be say that make anything illegal reduces that thing . criminalise murder result in less murder , criminalise drug lead to reduce supply of drug ( compare any drug with nicotine , or alcohol ) , and criminalise gun would lead to a similar reduction .	1
gene transfer horizontally be as subject to selection as anyother form of gene . once intergrated into the recieving genome they be simply one more heritable element and if they alter the phenotype ( many be either neutral or even inactivatee ) then of course they be subject to selection . why do you think otherwise ? remember that horizontal transfer be a rare event roughly on a par with ordinary mutation .	0
you have not prove anything . all you have do be spew your same old drivel which ignore what i actually say and reinterpret it to mean what you want it to say . you must corrupt what i say since you can not accept the truth of my belief and win your fallacious argument .	0
thanks for the complement on intelligence .	1
well , the slavery analogy for gay right be past it ' s applicability at this point - - one be a property issue ( also root in deep prejudice ) , the other be a morality issue . many people oppose gay marriage out of morality and not prejudice . the same can not be say for slavery . there be many way that the analogy do not work and that ' s just one of them . in fact , it could as easily be an analogy to reverse it and say that the one who do the enslaving be analogous to gay right lobbyist and the abolitionist be analogous to those who seek to protect marriage . after all , the plantation owner be the one really fight for ill - conceive right - - right that they should not have have .	0
this one certainly seem to be out of context , as read a mere 2 verse far yield the statement that `` [ menahem ] do what be evil in the sight of the lord . be you then suggest that what menahem do be wrong ? i would agree . and so , apparently , do god .	1
and why would i be anti christianity when i be christian ? oh and by the way to who ever it be who say i do not believe in jesus , or something to that extent , i never say anything to that extent , you just make up what you want and get mad about it . i believe in the teaching of jesus . yes i be bet your ask me how i know about his teaching if i have never read the bible , my mom be someone who have re - read the bible like 6 or 7 time . so she ' s tell me all about it , and what its suppose to teach us .	0
blah , blah , blah . stop throw out discredit and bias story . explain in your own term , exactly how have a gun make you more likely to be shoot . explain the mechanic of how this work . go on and try , make some sense rather than cherry pick poorly execute `` study `` that prove nothing . you make the claim that if you have a gun in your possession , this fact magnify your chance of somehow be shoot . what you suggest can only happen if magic somehow exist , like the legally - own gun send out powerful magnetic wave to attract the criminal and hypnotize them to shoot in a situation that they normally would not shoot .	1
so , you be talk an incredibly expensive drug that may work 20 % of the time when it be use . be they just let these people die . give them morphine for the pain and let them waste away ? no	1
because i do not feel like copying and pasting article into a forum when they can be easily access online . but for a quick summary : the ccr - 5 gene mutation be present in about 15 % of caucasian , with 1 % have the homogeneous version . these 1 % be completely immune . the heterogeneous people possess some immunity .	0
which be what they do to the jew .	0
i know . i know . i agree with you that it ' s sad more of those people could not or do not take advantage of concealed carry to help prevent so many death . that need to change along with education so more people can defend themselves .	0
show the ridiculous nature of some gun law ! even the anti can not ( or maybe will not ) obey them ! ridiculous paperwork trap that even catch and surprise the queen of gun control ! if they have arrest her , they would have get a real criminal off the street and now our society would have finally be safe ! ridiculous ! but it be a good thing for her , that bloomburg and his illegal mayor be not around when she break america ' s gun law !	1
well , they be ultimately the one that create a vehicle that can travel at break neck speed . perhaps they be partially liable ? joke .	1
my my you be up on the current event . thanks for shed light on this for everyone here .	0
and amusingly enough , you who claim you do not have any interest in change the outcome spend so much time post on these thread . perhaps that ' s another claim that ' s just false in your opinion ?	1
excuse me , i stand correct . for ' pretend ' please substitute ' wrongly believe ' .	1
yep when about 99.99 % of a cow diet be grass . i guess we should be eat that instead . it be hard to urinate in one corner of the toilet . if all ground that be be use for livestock be `` wonderfully transform `` into grain production there will be many many wild specie that will go extinct due to lack of uncultivated land .	1
well , i would agree that as many constitutional ammendments probably would not have pass , but i certainly do not think they all would not have be pass , and i do not think that massachusettes allow same - sex marriage be a bad thing . constitutional ammendments be difficult to overcome , but no one can ever change a law if people be not willing to take a stand and fight for it . can you tell that i love the quote in jyoshu ' s signature ?	0
actually , it make sense only to you . if you look at nature for just a little while , you will become aware of a great deal of death . but it be mostly very economical since scavenger make sure that there be minimal waste .	1
so starguy since you be obviously afraid of gun and will not go near , you do not have to worry about any `` violent testosterone ' s `` but if you want to be friendlier well you know how to do it . ouch .	1
million of athiests try to make up for lose time	1
say the troll that live in the uk	0
this whole thing be simply an epistemological argument , for which there be no answer . what be the nature of knowledge ? there be positivist ( abe here ) and there be constructivist ( what abe say you have to be if you do not believe in god . ) this be a metaphysical debate that be decade old and it simply depend upon your point of view for the purpose of the discussion at hand .	0
so , you be just an anti - geologist , anti - cosmologist , anti - archaeologist , anti - physicist , and probably a few more that i can not be arsed to think of right now . shrug might as well get it over with and just say you be an anti - science religious nutter .	1
and i would like to know why that be . i ask the question in post 2 and get no answer . be layperson lack in intelligence so much that it ' s hopeless for them to be on the same communication level with scientist ? since they share the same society , put their pant on one leg at a time in the same way , eat , sleep , and share economic process in comparable way , it seem to me it would be beneficial for them and layperson both to understand each other when they use identical term . ( like the word , “ theory ” )	0
like the crusade and the inquisition ? how about the southern baptist convention , form at the end of the civil war with the express purpose to discriminate against black ? and of course , the k and the aryan brotherhood make the same claim as you . of course , you be go to tell me that you be a christian and they be not . but when people tell me they be christian you be not always around so i just never turn my back on them . that way , even if they be follow that strange pull to make a bad decision , i will at least have my eye on my money .	1
sorry , your go to have to explain to me how swiss gun law be in anyway relevant to a shooting in missouri . missouri allow conceal carry , it ' s unfortunate for the victim that abb do not .	0
because everyone be equal in the eye of the law , and rightly so . as for moral standing , you see no problem with equate his immoral behaviour with your own response . most would .	0
so you think zeus and all the other greek god exist ?	1
you mean to tell me you would deny a life to be live out and someone to get away with a harmful crime ? wow , sound like a liberal to me . 	1
i be not surprised . that ' s a typical response when someone call your bluff . waxy	0
you be get rusty nato . it be a college campus . gun be ban where this happen . maybe simone can explain yet another instance of a shooting in a `` gun free zone `` ? how many of these shooting on `` gun free `` college campus need to happen before we ever get a comment on how these ban be work so well ? i mean , after an average of once a week , you would think suggest ban gun would be a laughable suggestion . yet , after every shooting where gun be completely ban , there seem to be a suggestion that we need strict gun control . how do you get tight than 100 % forbidden ? anyone care to state the definition of insanity for posterity ?	1
you be free to disagree with the article , chemist99a , but it be write by a scientist . you be quite free to believe biological complexity be the result of `` natural selection `` somehow organize a bunch of genetic accident into complex biological system . i suspect you will become increasingly unable to impose that view upon everyone else . question about materialismwith some pretty funny stuff about freud .	0
so now you want to demonstrate that you be also ignorant of the fossil record ?	1
so can woman can cure themselves ? be that what you mean ? or do you mean that once they forgive themselves they can move on to help other woman do the same ? thanks in advance . 	1
iangb , i would have think that you would be intellectually honest enough to have ( at least ) accept the fact that i have support my claim . i also think that ( by now ) someone from your side of the abortion issue would step in ( in this thread or by private message ) and hold you to your claim of be ' intellectually honest . ' at this point , i actually have you question plan parenthood ' s definition ? quote ;	0
so what ? how long do the idea of magical creation out of nothing in 6 day hold prevelance before somebody actually challenge it scientifically ?	1
and how do you know what other animal can analyze ? be that another supreme ability of us human ? to read the mind of animal ?	1
oh , do not be so hasty bear in mind that at the scale upon which bacteria operate , molecule be significant physical structure . the bacterial flagellum , for instance , be an outboard motor construct directly out of protein , which be in turn directly , physically translate via rna from dna sequence . the physical shape of the folded molecular structure of those protein be what make the motor work . so there ' s nothing abstract about the relationship between dna and the organism ' s physical form or ability .	0
if atheism be a religion , than yes and atheism . if it ' s not then no . _________________	0
i ' d love to see an explanation about how the study of the natural world disprove the existence of all deity . especially the deistic god . and i ' d love to see how science be suppose to disprove a be that be not bind by logic , reason or any law . what science can do be disprove that god be directly responsible for this or that , the sun rising , the rain season , etc . do you perhaps realize that many scientist be buddhist because buddhism which have being that behave as god with such power and exist partially within the natural and supernatural ? or be you again assume all religion do not exist except for christanity ?	1
if we be to debate whether god make us perfect as he could have , then of course we can make the point that he obviously do not exist .	1
ape be sentient . guess your theory be out the window . either that or ape need to be free from the zoo .	1
i see . then what you be claim be that creationists be the one who should define the vocabulary to be use by evolutionary biologist . would it then be ok for atheist to define the vocabulary of christianity ?	1
cornell ' s writing consistently place him within the collective right camp . even the argument that be attribute to him which start this thread show his collective right desire . his claim to neutrality in the individual / collective right debate be as disingenuous as his interpretation of the scotus opinion in both miller and cruikshank : great threat to second amendment ? great threat to second amendment ? whether ? neutral ? or not , cornell have prove himself capable of distort scotus opinion when he do not find that they suit his collective right taste .	0
so you yourself could have go gay but choose to be attract to woman ?	1
it be impossible to read something that can not be find .	1
oh sinj . do not let it get you down , it do not mean nothing ( sorry could not help it )	0
actually there be already a couple float around . one fascinate one : gaia theory and the daisyworld model . it ' s all around self - organise system and the earth as a self - regulating system / organsism / something or other . james lovelock and co . interest to read but sometimes feel a little too ' let - all - just - get - along ' to be real , hard - core theory . either way , it ' s probably a lot more likely to be accept than creationism , should evolutionism for some reason be disprove .	0
actually just as many atheist help the needy . of course a person would need to be open - mind to realize it . here be one such atheist charity . if you be open - mind about such thing then you would have learn that both bill gate and warren buffett , who have each individually make the two large charitable donation in american history , be both atheist ( oops , bet that ' s get ta kill your argument , huh ? ) and they can rightly claim credit for spur many other ultra - rich to also be charitable . ted turner , the multi - billionaire , have also donate million to others , and guess what grizzly6626 , he ' s an atheist too ! george soros , also a multi - billionaire , financier and philanthropist , have also donate million and be also an atheist . the list go on and on . you just do not hear about these people donate because they tend to do these thing quietly , and not with a lot of cough religious cough fanfare . do not mean to wake you up grizzly6626 btw - many catholic charity be know to turn the needy away . i have hear many account about how when some people first get marry back in the 1 9 7 0 s , that catholic charity would not help them out because they be not `` good , church - go catholic . `` basically because they do not go to church every week ( and put in their money fill envelope ) the church do not consider them worthy of help . you see , it be not because religion make people morally good than atheism . rather , it would be because church often organize charitable activity and encourage their member to participate , while atheist , simply have no comparable social structure . it ' s not that churchgoer have a superior moral sentiment , just that because of their increase social structure they naturally have increase opportunity . there be countless amount of people who be atheist that donate from the heart . they do not ' band together ' into group like religion do , and they do not advertise their charitable work like religion do , but they donate from the heart just the same . here be a partial list of many such individual who just happen to also be atheist . but it go much far than that though . there be a few organization form by atheist for the sole purpose of donate to those in need . one such organization be call s.h.a.r.e . - secular humanist aid and relief effort . here be a recent story about them help those in need . so , when someone ignorant and close - mind like grizzly6626 try to convince you that ' only religion ' donate or help those in need , you will now know that it ' s simply not true , and that people from all belief , even those that do not believe in god , help others in need and donate from their heart , because they know it ' s the right thing to do for their fellow man in need	0
he wasn ' t discuss abortion nor be he promote it . he be declare war on an unclean people whom he command the jew to wipe out in a time of war . again you rip an event out of context and attempt to imply god be endorse abortion .	1
obama overturn ban on overseas abortion funding i think abortion be the fix for bad or no family planning	0
so you actually know enough , you can see the beginning and end of time , you know what be inside each and every individual on the planet so much so that you can say god be wrong to do any give act ? how be this possible oh great and mighty oz ?	1
and here lady and gentleman we have the evidence of why i be justify in call the like of `` stormboy `` an x . the guy try to discuss science when he be so utterly lacking in basic science that he think that the earth spin to `` keep [ s ] the ocean from fall off towards the sun `` . stormboy , there be a thing call gravity : it be what `` keep [ s ] the ocean from fall off towards the sun `` . now please go away and get an education , then when you have even the faint idea of what you be talk about ( which you currently do not ) , come back and attempt to debate . it will be for your own good as you be just make yourself look a prat by stay here .	1
what quaint illogic . only people who marry can get divorce , so a reduction in people marry have no effect on rise divorce rate . if anything , a rise divorce rate among few marriage point to an even high divorce rate than `` normal `` .	1
congratulation . you be now part of a minority group . marriage tend to either work or it do not . i know , brilliant observation . what i mean be either the couple be together for decade or spend x amount of year be unhappy until the unhappy be more than the baggage of divorce .	0
uh . no they do not . have you ever actually take a biology course ?	0
actually , that story be an invention after the fact . it never happen . at least that be what the witness who be there say . why do christian feel that it be ok to invent such story to support their point ? be not that lie ? be not lie wrong ?	0
and that do not have a thing to do with my point .	0
i be not say we get it all right	0
well i # # # # , moan , and bitch about it to and i know i can not prove anything , but do ' nt logic say an ak47 assault rifle not semi auto but the real deal be go to cost hundred less south of their border , know doubt the same for an m16 . also you do not have to worry about smuggle them in as much if at all . besides it get hard all the time to get your assault rifle ( you know the full auto type ) not to mention hand grenade and rpgs at your corner gun shop anymore . oh yeah less not forget the gun show , and all there loop hole . jus a thought .	0
you be finally catch on . this be why we go to war against folk like saddam regard wmd , or declare sanction against syria and iran , but we do not go to war with the french or the british over wmd ' s . wmd ' s be inanimate object , and we all know that inanimate object be incapable of wag war . we also know that instable government and tyrannical leader be fully capable of wag war , and have do so in the past . it be good to see some of the gg ' s finally come over to the side of comon sense !	1
a lot of work have be do on that topic . i would recommend read debate design from darwin to dna it be a monster of a book , but it be definitely worth the read .	0
not necessarily . when `` life `` begin be irrelevant , because flower and weed do not have right yet they be a life form . the thing that determine right be intelligence . not how much or how little , but whether someone have it at all . a spec of dirt have no intelligence . it will not pop up and say `` hey ! how ya doin ! `` unless you be on crack . we have actually kill intelligent entity for less than the consequence of carry out an unwanted pregnancy . we hunt , and we go to war . even though i do not agree with war , i do agree with hunting , and i myself hunt on occasion . however , that be off topic . the point be , carry out an unwanted pregnancy can have devastating effect , and those next 18 year could hold her back from her life . its awful how she will have to liver her life . if she get an abortion , the embryo do not ( to quote another opinion ) `` mentally exist `` . now , hunt be really only do for recreation , and maybe a good meal . they would have be almost just as well off if they go to the local taco bell . sure , they ' d prefer hunting , but its really only do for fun and exercise . i , myself , value an animal over an embryo at its current stage . the only reason i do not completely think an animal be worth more be because that embryo have a chance of become a human . then again , the animal do mentally exist and have full awareness , and the embryo be really just a sit cellular watersack with no organ .	1
so you deny that this man be a victim ? realize that the gunshot draw attention , and attention be something criminal do not want . maybe without that gunshot , the guy would have be beat to death . but i suppose you ' d be happy , because at least the old man wasn ' t a gun owner . or i suppose you think he should have let the criminal have the money ; all that be need for evil to triumph be for good men to do nothing .	1
so if genesis can not explain some thing then it be false ? ok , genesis , and all you theologians out there , a quick question off the top of my head . use only scripture , please explain why dinosaur be extinct .	1
oh , sure . ok . whatever you say .	1
so take people right away be an american value ? i think i will push for legislation to make cancer surgery illegal . after all cancer cell be human life too and with modern medical tech they could become a human be also .	1
* * back to the dark side , eh , and ' argument by personal attack upon the character of your opponent ' ?	1
proof that evolution be `` right `` be not necessary to prove that genesis be not science . genesis be an inspired poem , and contain truth in its message , but it be pretty obviously a work of poetry , like a song . look at the repetition , and all the metaphor ! poetry do not imply fiction . there be many historically valid poem . plus , when read figuratively , genesis pose no conflict at all with science . evolution be not the only science that demonstrate genesis can not be read literally . what about the speed of light from the star , geology , genetics , comparative embryology , etc . the only stumble block between science and faith be a strictly literal interpretation . for most of us faith and science work together ! see : songofgenesis . org for more detailed information .	0
i be not sure what the source of the bias would be . do you mean that it be somehow prejudicial to link id with creationism , because , somehow id be scientific while creationism be not ? but that ' s just not true . in the dover case the court conclude that id be not science any more than creationism be . in fact , it be clearly demonstrate that the motivation for id be an effort to disguise the fact that it be nothing more than creationism without the mention of god . basically , if you scratch an ider , you get a creationist .	0
the subject matter would be life form . the unit would depend on which particular aspect you be study for instance to the question ' what unit of measurement would you use for the effect of evolution ? i would say genetic change that have pattern . id would have that and more .	0
the only person who can take away your sin be god . no human can ever cleanse himself of his sin , so get over it .	0
like the crazy idea the earth go around the sun .	1
just like we wait until after society decide how it would view civil right for black ? no one be force you to debate the constitutional issue . if you do not wish to , fine ; do not . i seriously doubt if anyone would miss your input .	0
i think you fail to take into account that for most opposer of abortion , they genuinely feel they be try to save life by their opposition . in many case it ' s not a matter of try control sexual prermissiveness in society but prevent life from be kill . disagree or not , you can not separate the anti - abortion message from the fact that it hold to the view that abortion be a form of murder .	0
and my interpretation of my writing be that i do not mean that . who have more authority ?	0
oh ? since you be so inquisitive about my medical procedure , would you like the readout of my last yearly physical ? my cholesterol level ? whether or not my blood sugar content be high ?	1
they be go after retailer sell one that do not . duh !	1
this should be in the science section , not the cve section . do not give s any more reason to believe that the big bang be part of biology .	1
he be probably an x to begin with then .	1
well , kind of a boring thread , since everyone agree , but since i be new here , i may as well weigh in . hubby and i have three grown kid and one teen . the grown one all get the same go - to - college gift . they get a safe car , a laptop , an emergency credit card , and a personal firearm . i felt this especially important for our daughter .	0
okay yankee fan . keep pretending that it do not . well , if you never read the article , you would not be pretend as that would be an argument from position of ignorance .	1
because it show that ockham be argue against what hi_its_me say the razor be .	0
and i wasn ' t ask if i want my federal tax dollar to go towards hetero benefit and to support their walking sperm .	1
so be you say that the people of india be not upset about what happen and how the police choose to hide instead of engage the enemy and thus let hundred of people be violently murder ? be you say that the people of india be not seek change so they can arm themselves accordingly so if something like this happen again they will be well prepared to handle it ?	1
so , whether the embryo / fetus / whatever - you - want - to - call - it have right seem to be a non - issue . because , for pro - choice folk , even if it have right , it still be preferable to ensure that it can be legally kill . of course , it be obvious to everyone that an entity do not need right in order to have legal protection . but i will let that slide for now .	1
since when be profetallifers `` reasonable people `` ? how reasonable can it be for them to try to impose their particular answer to a metaphysical question on others who believe differently ?	0
really ? funny , my son , even before i `` come out `` do not think gay be bad or be gay be bad . he saw hate as be the real evil . and you exemplify that just perfectly . brava !	1
if you think something be correct then you believe this . that ' s all believe mean . i believe the above statement be very true . except that you would not have to completely change your idea or belief about the universe all the time . but you ' d have to modify them . anyway , who say belief have to be static and fix ?	0
yep it be easy . lizard do not evolve an avian lung . this should be easy for the creationist : the avian lung be far more efficient than the mammalian lung . why do not your god therefore fit the superior lung design to mammal , especially that apparent `` special creation `` , us human ? also please explain why he fit a superior eye design to squid and octupuses than what he fit to all vertibrates . once you have answer these two easy question , i have a few hundred more for you	1
you really have flip over the edge into the desparate area of insanity . please penfold present some statistic to back up your wild accusation . if you can not present anything other than the disgraceful 43 . then shut up gun in the hand of law abide citizen save life , the statistic back this up from every country ever to introduce gun control .	0
so you be say the us system be well ?	0
* * i `` pretend `` to nothing . i be not `` pretend `` to beilieve you to be a materialit / darwinist . i do believe exactly that . and as for your threat to make my argument look silly , i be not shake in my boot . i have make your argument look presumptuous , pretentious and silly , but you have never yet succeed in do that to any of mine .	1
yea the legalizatioin of drug would cause an epedimic of problem . crime , suicide , mental health problem , and physical health problem .	0
